post_id,ticker,dividendo,yeld,media_yield_3m,soma_yield_3m,media_yield_6m,soma_yield_6m,media_yield_12m,soma_yield_12m,variacao_cotacao_mes,rentabilidade,rentabilidade_mes,cotacao_fechamento,soma_yield_ano_corrente,ano,vpa_yield,vpa,vpa_change,pl,vpa_rent,vpa_rent_m,yield_vpa_3m_sum,yield_vpa_3m,yield_vpa_6m_sum,yield_vpa_6m,yield_vpa_12m_sum,yield_vpa_12m,setor,setor_slug,valor,liquidezmediadiaria,patrimonio,pvp,p_vpa,post_title,ativos,volatility,numero_cotista,tx_gestao,tx_admin,tx_performance,scraping_date,ingestion_timestamp
50,EQIR11,0.1000,1.1600,1.2400,3.7200,1.2767,7.6600,1.3458,16.1500,9.2405,10.5077,10.5077,8.6300,1.1600,2026,1.0406,9.6100,-1.5369,104817507.6900,-89.5633,-0.5123,3.1304,1.0435,6.3352,1.0559,12.6474,1.0539,Indefinido,indefinido,8.59,143996.87,104817507.69,0.8907,0.8938605619146722,EQIR11,14,1001.5827904564,9794,,1,,2026-02-13,2026-02-13 20:07:10.248417
330,ERCR11,650.5609,0.0000,0.0000,0.0000,0.0000,0.0000,0.9300,0.9300,0.0000,,0.0000,,0.0000,2026,3.8136,14305.5300,-78.4976,33989943.7900,-76.3192,-77.6776,8.5301,2.8434,31.3491,5.2249,58.8283,4.9024,Varejo,varejo,15707.85,,33989943.79,1.098,1.098026427542356,ERCR11,14,4.063390351561,9,,0.10,,2026-02-13,2026-02-13 20:07:10.248417
394,ERPA11,0.9300,0.7300,0.7300,0.7300,0.7300,0.7300,0.3575,4.2900,0.0000,,0.0000,127.0000,0.7300,2026,0.5617,165.5800,20.7996,82941209.5100,49.4442,21.4781,1.7283,0.5761,3.4966,0.5828,6.8205,0.5684,Lajes Corporativas,lajes-corporativas,126.98,18291.58,82941209.51,0.7669,0.7668800579780166,ERPA11,2,3513.4298426602,741,,,,2026-02-13,2026-02-13 20:07:10.248417
3004,ESUD11,72.9256,23.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,315.9900,23.0800,2025,,,,,,,,,,,,,Indefinido,indefinido,243,48600,0,0,,ESUD11,,4694.2374144355,0,,,,2026-02-13,2026-02-13 20:07:10.248417
3009,ESUT11,67.4877,210.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,32.0000,210.9000,2025,,,,,,,,,,,,,Indefinido,indefinido,1,20,0,0,,ESUT11,,19072.265625,0,,0.35,,2026-02-13,2026-02-13 20:07:10.248417
3002,ESUU11,63.8380,199.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,32.0000,199.4900,2025,,,,,,,,,,,,,Indefinido,indefinido,1,20,0,0,,ESUU11,,19072.265625,0,,,,2026-02-13,2026-02-13 20:07:10.248417
249,EURO11,2.0800,0.6300,0.6700,2.0100,0.7267,4.3600,0.8017,9.6200,10.3000,10.6798,10.9949,330.9000,1.3200,2026,0.5231,397.6000,22.4402,152651058.7900,37.1104,23.0807,1.6852,0.5617,3.4969,0.5828,7.0127,0.5844,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,320.06,37028.78,152651217.53,0.8247,0.8049798792756538,EURO11,7,3250.1719857654,1995,,,,2026-02-13,2026-02-13 20:07:10.248417
75,EXES11,0.1300,1.3700,1.3700,4.1100,1.3800,8.2800,1.4517,17.4200,0.0000,1.3700,1.3700,9.4900,1.3700,2026,,,,,,,,,,,,,Indefinido,indefinido,9.49,148339.17,138719067.59,0.9573,,EXES11,14,1306.7881696077,1569,,1,,2026-02-13,2026-02-13 20:07:10.248417
358,FAED11,1.7561,1.0700,1.1033,3.3100,1.1200,6.7200,1.1950,14.3400,5.1792,12.5117,6.3046,163.4800,2.1900,2026,0.7464,222.4000,2.1918,153986723.6800,9.5709,2.9546,2.2421,0.7474,4.5240,0.7540,8.9368,0.7447,Educacional,educacional,163,76715.22,153986723.68,0.7194,0.7329136690647482,FAED11,4,1671.37447306,4004,,,,2026-02-13,2026-02-13 20:07:10.248417
260,FAMB11B,1001.6086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2025,0.2549,3593.2641,0.5329,376574076.5000,12.8199,0.7891,1.6973,0.5658,4.2585,0.7098,9.3869,0.7822,Lajes Corporativas,lajes-corporativas,609.99,47041.93,424524340.32,0.1761,0.169759300464444,FAMB11B,1,47.009538103694,2173,,2.5,,2026-02-13,2026-02-13 20:07:10.248417
2762,FAOE11,11.1609,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2024,,,,,,,,,,,,,Indefinido,indefinido,926.9,,118155565.38,14.5259,,FAOE11,3,,8102,,,,2026-02-13,2026-02-13 20:07:10.248417
264,FATN11,0.8000,0.9000,0.9200,2.7600,0.9383,5.6300,1.0192,12.2300,2.8488,5.2167,3.7745,88.4500,1.8300,2026,0.8319,96.1700,-2.8684,515784317.2800,3.2828,-2.0604,2.4554,0.8185,4.8941,0.8157,9.8194,0.8183,Lajes Corporativas,lajes-corporativas,87.2,1711947,515784317.28,0.9098,0.9067276697514818,FATN11,54,946.51105373872,24463,,0.8,,2026-02-13,2026-02-13 20:07:10.248417
326,FCFL11,0.9458,0.7600,0.7433,2.2300,0.7367,4.4200,0.7608,9.1300,-0.6845,0.0702,0.0702,124.7700,0.7600,2026,0.7384,124.5900,7.2480,432812166.5000,27.3599,8.0399,2.2310,0.7437,4.4252,0.7375,8.7089,0.7257,Educacional,educacional,126.6,93485.26,432812166.5,1.0177,1.016132915964363,FCFL11,1,1641.2797883141,2948,,0.30,,2026-02-13,2026-02-13 20:07:10.248417
470,FGAA11,0.1200,1.2800,1.3100,3.9300,1.3517,8.1100,1.2883,15.4600,1.5184,7.7783,2.8179,9.3600,2.5800,2026,1.2739,9.4200,0.0000,424313858.4200,0.0000,0.0000,3.8230,1.2743,6.3769,1.0628,12.1704,1.0142,Indefinido,indefinido,9.11,1234723.57,424313858.42,0.966,0.9670912951167727,FGAA11,0,976.27953642403,51156,,1.15,10,2026-02-13,2026-02-13 20:07:10.248417
286,FIGS11,0.4800,0.9700,0.9967,2.9900,1.0083,6.0500,1.0317,12.3800,5.6572,5.5699,6.6820,49.6800,1.9900,2026,0.6822,70.3600,-8.0021,200539154.8900,-25.4855,-7.3745,1.9450,0.6483,3.8343,0.6391,7.3269,0.6106,Shoppings,shoppings,50.09,324491.22,199936533.7,0.6907,0.7119101762364981,FIGS11,2,1317.4327070702,11631,,0.50,,2026-02-13,2026-02-13 20:07:10.248417
265,FIIB11,3.1000,0.6500,0.7133,2.1400,0.7200,4.3200,0.7550,9.0600,0.0000,0.1504,0.6500,479.0000,1.4000,2026,0.6058,590.9500,28.0526,404801667.5900,41.6592,28.8284,2.1086,0.7029,4.4526,0.7421,9.2802,0.7734,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,476.08,429898.74,403833488.36,0.8038,0.8056180725949741,FIIB11,9,1110.0432609456,14875,,,,2026-02-13,2026-02-13 20:07:10.248417
6182,FIIP11,1.4000,0.9400,0.8733,2.6200,0.9017,5.4100,0.9317,11.1800,-5.8227,-12.7895,-4.9374,149.4500,1.8200,2026,,,,,,,,,,,,,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,151.59,434439.43,184972951.36,0.7544,,FIIP11,7,2716.1296787402,6000,,,,2026-02-13,2026-02-13 20:07:10.248417
364,FIIP11B,1.4000,0.9600,0.9833,2.9500,0.9867,5.9200,0.9075,10.8900,-1.7832,6.8105,-0.8403,146.5100,4.0300,2025,0.7041,198.8400,6.8056,184360354.7200,8.4593,7.5576,2.1141,0.7047,4.2533,0.7089,8.5188,0.7099,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,161.37,1172.8,184360354.72,0.7307,0.8115570307785154,FIIP11B,7,11.961126885575,6586,,,,2026-02-13,2026-02-13 20:07:10.248417
219,FISC11,0.5600,0.8300,0.8300,0.8300,0.3550,2.1300,0.4367,5.2400,0.0000,,0.0000,67.4000,0.8300,2026,0.2701,111.0700,-3.4678,188816790.9000,-2.7278,-3.2070,1.1319,0.3773,2.4689,0.4115,5.0429,0.4202,Lajes Corporativas,lajes-corporativas,67,1410.07,188816790.9,0.5897,0.6032231925812551,FISC11,5,8303.726443971,226,,,,2026-02-13,2026-02-13 20:07:10.248417
136,FLCR11,1.1000,1.1400,1.1433,3.4300,1.1217,6.7300,1.2050,14.4600,0.7091,3.0659,1.8572,96.5800,2.3900,2026,1.2685,94.6000,-3.8813,71122415.8600,7.0465,-2.6621,3.3793,1.1264,6.7187,1.1198,14.1831,1.1819,Papéis,papeis,94.99,161405.43,71122415.86,1.0026,1.004122621564482,FLCR11,1,1349.0637704219,2802,,1,20,2026-02-13,2026-02-13 20:07:10.248417
2849,FLFL11,0.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2024,,,,,,,,,,,,,Fundo de Desenvolvimento,fundo-de-desenvolvimento,0,,475443929.58,0,,FLFL11,1,,1,,,,2026-02-13,2026-02-13 20:07:10.248417
401,FLMA11,1.0300,0.6600,0.7333,2.2000,0.7583,4.5500,0.7892,9.4700,-0.4944,4.1922,0.1624,157.0000,1.4000,2026,0.4676,250.2200,56.1435,345467420.7700,71.2162,56.8736,1.4747,0.4916,2.9330,0.4888,5.6491,0.4708,Lajes Corporativas,lajes-corporativas,161.79,63591.3,345467420.77,0.6299,0.6465909999200703,FLMA11,1,2275.915157882,11230,,0.12,,2026-02-13,2026-02-13 20:07:10.248417
416,FLRP11,0.1500,0.7100,0.7133,2.1400,0.7133,4.2800,0.7850,9.4200,-1.2104,5.3881,-0.5090,21.2200,1.4100,2026,0.7116,21.0800,-98.8460,158716173.2900,-98.7023,-98.8378,2.1426,0.7142,4.9481,0.8247,8.3426,0.6952,Shoppings,shoppings,21.14,14294,159802584.35,0.9957,1.0028462998102468,FLRP11,1,4210.6661399033,1931,,,,2026-02-13,2026-02-13 20:07:10.248417
338,FMOF11,1.4000,3.6900,1.2300,3.6900,18.0683,108.4100,9.6467,115.7600,-6.0614,-2.5950,-2.5950,37.9700,3.6900,2026,65.5968,49.8500,-57.9644,25321999.0300,-32.5629,-30.3904,66.8335,22.2778,68.0062,11.3344,70.4080,5.8673,Lajes Corporativas,lajes-corporativas,38.97,4910.48,23548189.15,0.8438,0.7817452357071213,FMOF11,2,49520.510751691,406,,,,2026-02-13,2026-02-13 20:07:10.248417
49,FPAB11,1.8000,0.8200,1.2267,3.6800,0.7217,4.3300,0.6550,7.8600,3.5276,8.5393,4.3765,218.3500,2.9100,2026,0.4435,360.7800,-3.7971,270588315.4200,-7.3011,-3.3705,1.2667,0.4222,2.4000,0.4000,4.6776,0.3898,Lajes Corporativas,lajes-corporativas,220,5580.18,270588315.42,0.6088,0.6097898996618438,FPAB11,3,7270.3703207726,680,,,,2026-02-13,2026-02-13 20:07:10.248417
3025,FPOR11,0.1532,0.0000,0.0000,0.0000,0.0000,0.0000,0.1800,0.1800,0.0000,,0.0000,,0.1800,2025,,,,,,,,,,,,,FIP-IE,fip-ie,23.5,41,0,0,,FPOR11,,28433.030009262,0,,,,2026-02-13,2026-02-13 20:07:10.248417
82,FRHY11,1.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2023,,,,,,,,,,,,,Indefinido,indefinido,0,,1078428.51,0,,FRHY11,14,,7,,,,2026-02-13,2026-02-13 20:07:10.248417
493,FTCA11,0.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2026,1.3233,10.5800,0.0000,47188496.9100,0.0000,0.0000,3.7715,1.2572,7.3519,1.2253,10.6465,1.3308,Indefinido,indefinido,9.67,111024.65,47188496.91,0.9045,0.9139886578449905,FTCA11,0,1654.6607365226,7630,1.10,,,2026-02-13,2026-02-13 20:07:10.248417
54,FVPQ11,0.4000,0.5600,0.4933,1.4800,0.4633,2.7800,0.8225,9.8700,-9.6215,-9.1154,-9.1154,71.3900,0.5600,2026,0.5398,92.6200,-51.8282,259358627.2000,-50.7630,-51.5681,0.6968,0.6968,1.7451,0.2909,3.8106,0.3176,Shoppings,shoppings,66.41,132744.61,262606163.61,0.728,0.717015763334053,FVPQ11,1,3144.4252259244,3639,,0.12,,2026-02-13,2026-02-13 20:07:10.248417
4881,FYTO11,0.1070,1.2200,1.2800,3.8400,1.2833,7.7000,1.3158,15.7900,0.2286,10.8365,1.4514,8.7700,2.4800,2026,,,,,,,,,,,,,Papéis,papeis,8.73,181959.7,150854781.12,0.8815,,FYTO11,,1694.8821552217,10547,,1.10,,2026-02-13,2026-02-13 20:07:10.248417
472,FZDA11,4.1068,3.4000,0.0000,0.0000,0.0000,0.0000,1.7000,3.4000,-0.6904,2.6861,2.6861,120.8300,3.4000,2025,2.3663,173.5500,0.0000,269009449.7600,0.0000,0.0000,5.0510,2.5255,5.0510,2.5255,5.0510,2.5255,Indefinido,indefinido,122.61,4768.95,281257580.25,0.6558,0.7064822817631806,FZDA11,0,6693.6003220373,290,0.70,0.12,15,2026-02-13,2026-02-13 20:07:10.248417
2474,FZDB11,4.2132,3.3200,0.0000,0.0000,0.0000,0.0000,3.3200,3.3200,21.4258,25.4572,25.4572,126.8900,3.3200,2025,2.4941,168.9300,0.0000,608151488.1400,0.0000,0.0000,6.4085,6.4085,6.4085,6.4085,6.4085,6.4085,Indefinido,indefinido,144.2,144,641217905.57,0.8096,0.8536080033149824,FZDB11,,4257.992710827,118,0.70,0.12,15,2026-02-13,2026-02-13 20:07:10.248417
152,GAME11,0.1000,1.0900,1.0667,3.2000,1.1033,6.6200,1.1517,13.8200,-1.1879,5.9525,-0.1109,9.1500,2.1200,2026,0.9845,9.6500,-1.9309,235062877.9000,-98.8426,-0.9654,2.9668,0.9889,6.0192,1.0032,12.0734,1.0061,Indefinido,indefinido,9.05,120510.09,235062877.9,0.9482,0.9378238341968912,GAME11,14,1167.3924276678,21438,,1.10,20,2026-02-13,2026-02-13 20:07:10.248417
3317,GARE11,0.0830,0.9400,0.9200,2.7600,0.9267,5.5600,0.9692,11.6300,-2.9801,-3.0925,-2.0681,8.7900,1.8600,2026,,,,,,,,,,,,,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,8.56,16085318.65,2696608836.98,0.9206,,GARE11,4,857.39621436907,446255,,1,20,2026-02-13,2026-02-13 20:07:10.248417
2807,GCOI11,3.0116,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2026,,,,,,,,,,,,,Indefinido,indefinido,72.87,27690,8656094.83,0.9513,,GCOI11,2,4598.4017584798,384,,,,2026-02-13,2026-02-13 20:07:10.248417
536,GCRA11,0.6800,1.2200,1.2600,3.7800,1.3000,7.8000,1.3492,16.1900,1.0879,11.7891,2.3212,55.7500,2.4500,2026,0.8112,83.8300,-14.4580,146774374.3600,-2.7794,-13.7641,2.3814,0.7938,4.6996,0.7833,9.0906,0.7575,Indefinido,indefinido,54.6,205253.35,146774374.36,0.6516,0.651318143862579,GCRA11,0,1689.7370274092,6989,,1.15,20,2026-02-13,2026-02-13 20:07:10.248417
200,GCRI11,0.8000,1.2100,1.2467,3.7400,1.2917,7.7500,1.4058,16.8700,5.0637,6.3350,6.3350,65.9800,1.2100,2026,0.8734,91.6000,-2.9353,133170216.4400,0.0055,-2.0875,2.6855,0.8952,5.5279,0.9213,11.3479,0.9457,Papéis,papeis,66.89,153893.7,133170216.44,0.7291,0.7302401746724891,GCRI11,14,1584.756173151,4236,,1,20,2026-02-13,2026-02-13 20:07:10.248417
453,GESE11B,1112.7198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2023,104.3204,1119.0800,-36.8533,58192036.9400,33.1732,29.0216,105.8683,35.2894,108.3632,18.0605,112.8313,9.4026,Educacional,educacional,1520,,118155565.38,23.8207,1.3582585695392644,GESE11B,14,,8102,,0.18,,2026-02-13,2026-02-13 20:07:10.248417
6195,GFDL11,0.1600,0.1500,0.0000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,,0.0000,104.4100,0.1500,2025,,,,,,,,,,,,,Logística,logistica,110.93,12323.4,25100255.39,1.1263,,GFDL11,,98.626583215902,1762,,,,2026-02-13,2026-02-13 20:07:10.248417
144,GGRC11,0.1000,1.0000,1.0033,3.0100,1.0133,6.0800,1.0500,12.6000,1.2085,2.8387,2.2205,10.0500,2.0100,2026,0.8913,11.2200,-90.9785,2403988581.3300,-90.6557,-90.8981,2.6747,0.8916,5.4414,0.9069,10.6993,0.8916,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,10.02,9996373.57,2400934581.34,0.893,0.8930481283422459,GGRC11,40,907.52043491138,290631,1.10,,,2026-02-13,2026-02-13 20:07:10.248417
6201,GLCR11,0.9000,0.0000,0.9000,0.9000,0.9000,0.9000,0.4125,3.3000,0.0000,,0.0000,,0.0000,2026,,,,,,,,,,,,,Papéis,papeis,100.89,7396.69,36528580.97,0.9981,,GLCR11,,2037.1754670112,832,,,,2026-02-13,2026-02-13 20:07:10.248417
2787,GLOG11,0.4100,0.6100,0.6200,1.8600,0.6200,3.7200,0.6833,8.2000,2.6892,4.5917,3.3156,67.5900,1.2300,2026,,,,,,,,,,,,,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,68.14,45959,81622819.25,0.6432,,GLOG11,1,2618.7887283868,1714,,0.7,,2026-02-13,2026-02-13 20:07:10.248417
6207,GLPF11,0.9085,0.8500,0.8267,2.4800,0.5333,3.2000,0.7727,8.5000,0.1880,2.5542,1.0395,106.6100,1.7100,2026,,,,,,,,,,,,,Logística,logistica,105.57,39083.77,153821916.1,1.0402,,GLPF11,,3705.1612478302,2445,,,,2026-02-13,2026-02-13 20:07:10.248417
3577,GRUL11,0.0800,0.8700,0.9067,2.7200,0.9533,5.7200,1.1958,14.3500,0.7701,13.3942,1.6468,9.1600,1.7500,2026,,,,,,,,,,,,,Logística,logistica,8.98,297977.17,236005332.99,0.9489,,GRUL11,3,2524.3344555544,4952,1,0.15,,2026-02-13,2026-02-13 20:07:10.248417
2565,GRWA11,0.1000,1.2200,1.2100,3.6300,1.1050,6.6300,1.0058,12.0700,-0.3641,12.2926,0.8515,8.2100,2.4300,2026,0.8763,10.2700,0.0000,28317495.9900,0.0000,0.0000,2.4535,0.8178,4.2440,0.7073,9.4462,0.7872,Indefinido,indefinido,7.65,13386.78,28317495.99,0.7936,0.7448880233690361,GRWA11,,3094.0603256388,2077,,1.15,10,2026-02-13,2026-02-13 20:07:10.248417
322,GSFI11,0.0007,0.0276,0.0092,0.0276,0.0046,0.0276,0.0023,0.0276,0.0000,0.0276,0.0276,2.5100,0.0276,2020,0.0058,11.9008,0.0111,814995674.0300,0.0170,0.0170,,,,,,,Shoppings,shoppings,10.94,15488450.74,1304609949.64,0.8062,0.9192659317020704,GSFI11,9,1039.8883172482,6273,,1,,2026-02-13,2026-02-13 20:07:10.248417
131,GTLG11,60.6178,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,37.5900,2023,99.9964,60.6200,-35.8315,434811690.7000,35.2242,28.3347,134.9748,44.9916,137.2568,22.8761,141.7348,11.8112,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,63.99,22885.25,118155565.38,1.0028,1.0555922137908282,GTLG11,1,34.612044456026,8102,,,,2026-02-13,2026-02-13 20:07:10.248417
454,GTWR11,0.9000,1.0700,1.1033,3.3100,1.1483,6.8900,1.2017,14.4200,1.1928,10.1907,2.2755,83.9900,2.1500,2026,0.8874,101.4200,7.0961,1216981053.0300,13.7459,8.0465,2.6625,0.8875,5.3691,0.8948,10.4429,0.8702,Lajes Corporativas,lajes-corporativas,83.35,934741.48,1216981053.03,0.8199,0.8218300138039834,GTWR11,3,1018.533939444,33833,,0.25,,2026-02-13,2026-02-13 20:07:10.248417
2788,GURB11,0.7000,0.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,108.0000,0.6500,2024,,,,,,,,,,,,,Indefinido,indefinido,108,5000076,144584994.58,0.8471,,GURB11,2,1.171764507553,1,,,,2026-02-13,2026-02-13 20:07:10.248417
87,GZIT11,0.7800,1.6100,1.6667,5.0000,1.7433,10.4600,1.8133,21.7600,3.8914,5.5640,5.5640,48.5900,1.6100,2026,,,,,,,,,,,,,Indefinido,indefinido,49.48,812053.52,1989217119.09,0.5396,,GZIT11,6,2020.1942294778,7296,,0.96,20,2026-02-13,2026-02-13 20:07:10.248417
162,HABT11,0.9500,1.2000,1.2600,3.7800,1.2883,7.7300,1.3717,16.4600,3.6780,14.1895,4.9221,79.2100,2.4400,2026,0.9981,95.1800,-4.6101,773516933.1600,12.7985,-3.6580,2.9990,0.9997,6.4355,1.0726,13.3776,1.1148,Papéis,papeis,76.35,1290779.57,773516933.16,0.7948,0.8021643202353435,HABT11,14,1252.3681965879,56849,1.26,,20,2026-02-13,2026-02-13 20:07:10.248417
325,HBCR11,0.5400,0.0000,0.0000,0.0000,1.1183,6.7100,0.9775,11.7300,0.0000,,0.0000,,15.1000,2025,,,,,,,,,,,,,Indefinido,indefinido,138,32197.35,186913394.77,1.1813,,HBCR11,3,7910.8485324092,38,,0.18,20,2026-02-13,2026-02-13 20:07:10.248417
360,HBRH11,0.5000,0.5500,0.5500,1.6500,1.1417,6.8500,0.7683,9.2200,1.0045,2.4597,1.5601,91.5000,9.2200,2024,0.4455,112.2300,-0.8569,316852348.3100,7.5973,-0.4152,0.9352,0.9352,5.6316,0.9386,8.0635,0.6720,Lajes Corporativas,lajes-corporativas,90.8,14627,316852348.31,0.8009,0.8090528379221241,HBRH11,5,13.976304501315,720,,0.86,,2026-02-13,2026-02-13 20:07:10.248417
331,HCHG11,0.7000,0.8700,0.7633,2.2900,0.8000,4.8000,0.9650,11.5800,2.3375,3.2278,3.2278,80.1200,0.8700,2026,1.1573,95.9100,-5.1523,115089930.7700,10.8029,-4.0546,2.4875,0.8292,4.8786,0.8131,10.5171,0.8764,Papéis,papeis,82,70550.89,115089930.77,0.8352,0.8549681993535606,HCHG11,14,3134.3192717391,569,0.70,0.20,,2026-02-13,2026-02-13 20:07:10.248417
2612,HCRA11,14.8500,145.3000,0.0000,0.0000,0.0000,0.0000,12.8575,154.2900,2.2000,11.1664,150.6966,10.2200,233.9400,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Indefinido,indefinido,10.22,0.83,55502822.23,0.1306,,HCRA11,,5569.6759703215,100,,1.20,,2026-02-13,2026-02-13 20:07:10.248417
212,HCRI11,3.3184,1.0600,3.4767,10.4300,2.2900,13.7400,1.7742,21.2900,9.5328,10.6938,10.6938,314.1400,1.0600,2026,0.9884,276.2100,-10.3098,55242140.9600,-3.0664,-9.4233,8.4345,2.8115,10.9865,1.8311,15.7891,1.3158,Hospitalar,hospitalar,307.39,36451,55242140.96,1.1195,1.112885123637812,HCRI11,1,3755.0959648936,2970,,2,,2026-02-13,2026-02-13 20:07:10.248417
355,HCTR11,0.2700,1.2600,1.4967,4.4900,1.4167,8.5000,1.4758,17.7100,-1.6077,5.6889,-0.3680,21.4200,3.1000,2026,0.2743,105.7400,-12.8852,2336448804.3700,2.9906,-12.6462,0.8270,0.8270,1.7661,0.2943,3.8938,0.3245,Papéis,papeis,21.6,1277003.35,2336448804.37,0.2026,0.20427463589937586,HCTR11,14,1969.6944174553,130689,0.99,0.21,10,2026-02-13,2026-02-13 20:07:10.248417
89,HDEL11,15.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,9999,,,,,,,,,,,,,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,101.8,11370.29,75330409.11,1.0844,,HDEL11,1,11802.726481524,108,,1.5,20,2026-02-13,2026-02-13 20:07:10.248417
274,HFOF11,0.0600,0.8600,0.8600,2.5800,0.9000,5.4000,0.9658,11.5900,5.5807,12.1182,6.4887,7.0000,1.7000,2026,0.7161,7.8200,-90.3314,1767429762.0700,-89.8581,-90.2621,2.1783,0.7261,4.4616,0.7436,8.6240,0.7187,Fundo de Fundos,fundo-de-fundos,6.82,2751059.43,1797051961.82,0.8657,0.8721227621483376,HFOF11,14,1268.8612692525,96722,,0.6,20,2026-02-13,2026-02-13 20:07:10.248417
476,HGAG11,0.1500,0.9400,0.8333,2.5000,0.6367,3.8200,1.3600,16.3200,-8.6335,2.9067,-7.7747,15.9800,1.7400,2026,0.4219,23.7000,0.0000,5883344.8400,0.0000,0.0000,1.1851,0.3950,7.1936,1.1989,10.5374,0.8781,Indefinido,indefinido,12.35,357.94,5883344.84,0.5485,0.5210970464135021,HGAG11,0,14504.757613217,1013,1,,20,2026-02-13,2026-02-13 20:07:10.248417
3375,HGBL11,0.0720,0.7800,0.8167,2.4500,0.8250,4.9500,0.8633,10.3600,-2.5424,1.1273,-1.7822,9.2000,1.6700,2026,,,,,,,,,,,,,Misto,misto,9.22,296467.91,245881817.07,0.9884,,HGBL11,1,1424.6957274319,4599,0.5,0.1,,2026-02-13,2026-02-13 20:07:10.248417
374,HGBS11,0.1600,0.8000,0.7667,2.3000,0.7667,4.6000,0.8167,9.8000,0.0000,1.5560,0.8000,20.0000,1.5500,2026,0.7229,20.7500,-90.6498,2679452110.6900,-89.5732,-90.5822,2.1511,0.7170,4.2783,0.7130,8.0636,0.6720,Shoppings,shoppings,20.08,4249209.52,2668558839.35,0.9643,0.9677108433734939,HGBS11,17,1150.0263095434,149239,,0.60,,2026-02-13,2026-02-13 20:07:10.248417
231,HGCR11,0.9500,0.9600,1.0167,3.0500,1.0683,6.4100,1.1217,13.4600,0.8673,8.0213,1.8356,98.8600,1.9800,2026,1.0163,98.4000,-2.5357,1517166398.0500,11.9554,-1.5452,3.1211,1.0404,6.3769,1.0628,12.7889,1.0657,Papéis,papeis,95.87,3850742.87,1517166398.05,0.9715,0.9742886178861788,HGCR11,14,983.87518618733,100257,,0.8,20,2026-02-13,2026-02-13 20:07:10.248417
437,HGIC11,0.5858,0.8400,1.0867,3.2600,1.1550,6.9300,1.1517,13.8200,6.2727,8.4621,7.1654,70.1400,2.0500,2026,0.7237,110.5400,-3.6437,51145797.4100,15.3879,-2.9463,2.1739,0.7246,4.3420,0.7237,8.7043,0.7254,Papéis,papeis,66.6,4546.52,50702131.65,0.6179,0.6024968337253482,HGIC11,2,4915.6049320814,659,1,0.25,20,2026-02-13,2026-02-13 20:07:10.248417
346,HGLG11,1.1000,0.7000,0.6933,2.0800,0.6983,4.1900,0.7175,8.6100,-0.0317,-0.7996,0.6680,157.5000,1.4000,2026,0.6603,166.5800,8.1478,7063626090.2300,26.2047,8.8619,2.0018,0.6673,4.0337,0.6723,8.0905,0.6742,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,156.98,14193568.65,7063626090.23,0.9404,0.9423700324168567,HGLG11,29,878.21711643194,525069,,0.6,,2026-02-13,2026-02-13 20:07:10.248417
306,HGPO11,57.0500,48.2200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0528,101.2496,55.7093,118.3000,62.5100,2024,36.6622,155.6100,-48.0208,272797070.8500,-15.3550,-28.9642,38.2812,12.7604,39.7611,6.6268,42.6262,3.5522,Lajes Corporativas,lajes-corporativas,149.66,244544,262306641.7,0.9975,0.9617633828160143,HGPO11,2,1052.5403307717,9171,,,,2026-02-13,2026-02-13 20:07:10.248417
